eeacellcode	T	Sobs	Q1	Q2	U	C1_hat	C1_lo	C1_hi	C1_width	C0_hat	C0_lo	C0_hi	C0_width	reliable_complete
5kmE4010N3120	4198	1993	794	350	14963	0.9469469191186326	0.9671654720420442	0.9766005264030846	0.009435054361040418	0.6888070327151162	0.7958721151997691	0.892409105409781	0.09653699021001194	True
5kmE4025N3125	4575	2279	931	344	18960	0.950904556492282	0.9706858492947031	0.9778717255092941	0.007185876214590992	0.644048813508556	0.8035768462181025	0.8853383049746898	0.08176145875658725	True
5kmE4020N3125	5077	2514	1030	368	23632	0.9564211651849717	0.9747393162340695	0.9821081961043474	0.0073688798702779	0.635625954643326	0.8015142510871126	0.9008514724323322	0.0993372213452196	True
5kmE4005N3125	4828	2011	850	272	20471	0.9584833512998221	0.9761586071525866	0.9824098251647377	0.006251218012151116	0.6023032041031039	0.7807280822414008	0.8865981502117997	0.10587006797039888	True
5kmE4010N3125	5905	2970	1092	463	37013	0.9705010893549427	0.9820829963438582	0.9859995327964318	0.003916536452573616	0.6975859266130735	0.8177829919138607	0.8877950752128392	0.07001208329897846	True
5kmE4015N3125	6758	3456	1224	494	54813	0.9776721982243438	0.986384199489291	0.9897848359803533	0.003400636491062259	0.6950718158379862	0.8275454320736689	0.9051934196777573	0.07764798760408842	True
5kmE4030N3125	3999	1611	659	232	16386	0.9597898228727794	0.9758306019696751	0.9816962522077868	0.005865650238111697	0.6325792732721772	0.7987774457746736	0.8816515521093887	0.08287410633471515	True
5kmE4020N3130	1646	982	507	161	3034	0.8329583616137417	0.9043257310815898	0.9318495018967511	0.02752377081516133	0.5517461991787792	0.7500827552839929	0.8662941945546648	0.1162114392706719	True
5kmE4015N3130	4826	2492	943	346	24032	0.9607666194191044	0.977471166373038	0.9826298823243904	0.005158715951352422	0.6598220922567841	0.8288897469846169	0.9027472832511675	0.07385753626655056	True
5kmE4025N3130	49	12	9	1	52	0.8277206664303438	0.8638007550402956	0.9935227272727272	0.12972197223243154	0.23222748815165878	0.3097855964815833	0.997370848708487	0.6875852522269037	True
5kmE4005N3130	5964	2965	1119	435	34066	0.9671562813566136	0.9800314991487871	0.9850592856938988	0.005027786545111712	0.6732478912324447	0.8163906190734398	0.9014636625684942	0.0850730434950544	True
5kmE4010N3130	5558	3202	1216	426	37986	0.9679922418998509	0.9813581720572256	0.9864386849408393	0.005080512883613664	0.6485458024199283	0.814876170250548	0.9002990107453507	0.08542284049480264	True
5kmE4010N3135	3094	1446	629	258	9255	0.9320547578699332	0.9603364465696146	0.9691941574752762	0.008857710905661564	0.6535598221583651	0.7993895066624739	0.8746402404788687	0.0752507338163948	True
5kmE4005N3135	5843	2415	886	346	36358	0.9756344803550935	0.9854561209125362	0.9889360197749375	0.0034798988624012983	0.6804363430535437	0.8176270409156415	0.9062345724762144	0.08860753156057288	True
5kmE3975N3130	6072	1989	774	310	28332	0.9726846714451102	0.9838470474953408	0.9878112124580496	0.003964164962708794	0.6730753819338442	0.815072999762788	0.8995362186476985	0.08446321888491048	True
5kmE4000N3130	6605	2913	1174	421	36808	0.968108223338424	0.9809593557830755	0.9864375937605122	0.00547823797743674	0.6402676898465259	0.7912663847248652	0.9036278534219347	0.11236146869706953	True
5kmE3990N3130	5694	2179	920	331	32037	0.9712868329887016	0.9831667730197062	0.987367208336662	0.004200435316955797	0.6302559948515073	0.797499479583976	0.8827896640972862	0.08529018451331016	True
5kmE3995N3130	6402	2688	1109	416	35490	0.9687554230616586	0.9812021757603827	0.986003593799383	0.004801418039000249	0.6452245590502985	0.7898247368454763	0.8850386995896573	0.09521396274418104	True
5kmE3980N3130	5593	2354	899	289	29782	0.9698174518186499	0.9823862123328825	0.9872779959617589	0.004891783628876434	0.6273951050620176	0.8164536390915448	0.8960026478425742	0.07954900875102944	True
5kmE3985N3130	5804	2534	1012	376	38563	0.9737605884280847	0.9841486452248415	0.9887686064179498	0.004619961193108368	0.6504676153052448	0.7913295070333652	0.8935660071340672	0.10223650010070195	True
5kmE3975N3135	5568	2043	802	277	31841	0.9748154738435495	0.9842469829271824	0.9893632127885155	0.005116229861333088	0.6376783569946521	0.7900126280791491	0.8932457133807821	0.103233085301633	True
5kmE3995N3135	5629	2956	1068	461	41192	0.9740766119298138	0.9841402064818566	0.9880551430739111	0.003914936592054441	0.7050013907979842	0.8180860418736083	0.8963647890051103	0.07827874713150196	True
5kmE4000N3135	6750	3294	1245	441	60654	0.9794758906636175	0.9876593591602723	0.9910174049138875	0.003358045753615202	0.6521303235605435	0.7994690081770189	0.901095650888186	0.10162664271116706	True
5kmE3990N3135	5449	2269	887	349	28978	0.9693949928189597	0.9817524833671148	0.9866386717004646	0.00488618833334975	0.6681450155994162	0.8113232246747316	0.894922953944091	0.08359972926935944	True
5kmE3980N3135	5315	2485	968	366	26431	0.9633815493073286	0.9770955248369265	0.9843530088936298	0.007257484056703234	0.6600534556488461	0.7980068529823394	0.9051302312802212	0.10712337829788177	True
5kmE3985N3135	5856	2805	1053	419	39348	0.9732424292488185	0.9834103600901699	0.9881924390125352	0.004782078922365263	0.6795164893071669	0.8087480238567848	0.9081945856405585	0.09944656178377376	True
5kmE3995N3140	2435	1137	551	179	6490	0.9151228110538303	0.9516736065454915	0.964632054049404	0.012958447503912507	0.5728827790003904	0.7532425681993868	0.8729899079527133	0.11974733975332641	True
5kmE3975N3140	5025	2069	840	311	21928	0.9616984580211475	0.9769202537010029	0.9828495469376431	0.005929293236640265	0.6459207389044775	0.802420870407561	0.8886399934167724	0.08621912300921131	True
5kmE3990N3140	1867	1017	522	171	3884	0.8656496435154192	0.9231542347760764	0.9435036836289075	0.020349448852831076	0.5608527757073851	0.7429126695144185	0.8507791394301809	0.10786646991576243	True
5kmE4000N3140	3287	1258	625	166	8579	0.9271594612848189	0.9595598532694369	0.9718940041129718	0.012334150843534841	0.5167972720635334	0.7595309604651249	0.8830375793272948	0.12350661886216985	True
5kmE3985N3140	3657	2211	829	333	16942	0.9510791008311378	0.9687818422277404	0.9782995922000749	0.009517749972334455	0.6818578754125139	0.817081619524686	0.899552014776136	0.08247039525144995	True
5kmE3980N3140	4535	2604	939	390	23928	0.9607644601308974	0.9742042911120132	0.9832541561265377	0.009049865014524427	0.6973451629837426	0.792356686101565	0.9212474152640593	0.12889072916249433	True
5kmE3990N3145	304	252	181	37	447	0.5956239269193669	0.7707342123613325	0.8628927175113569	0.09215850515002433	0.36350003125886665	0.5720878297349681	0.8188600059270585	0.24677217619209046	False
5kmE4005N3140	2988	1316	555	188	9224	0.939844519759783	0.9617833624920609	0.9784966496125611	0.016713287120500242	0.6164104027006038	0.7705725213906374	0.9154988101772616	0.14492628878662428	True
5kmE4010N3140	637	357	221	40	892	0.752383088128664	0.8664556047032265	0.9101265471289712	0.04367094242574476	0.36935336240779626	0.6938603367898265	0.8505696722929267	0.15670933550310018	True
5kmE3980N3145	4189	2220	786	331	22031	0.964330172887989	0.9778712942007584	0.9834803221434977	0.00560902794273932	0.7040904917079812	0.8323744033999332	0.9025578445983096	0.07018344119837638	True
5kmE3985N3145	2073	1307	592	216	6080	0.9026658586851267	0.9379647283318974	0.9573870323439346	0.01942230401203726	0.6171300823436571	0.759590723305253	0.886324744174674	0.12673402086942098	True
5kmE3975N3145	5577	2736	979	406	42976	0.9772232316280076	0.9861764407706543	0.9892906146427218	0.0031141738720675827	0.6986481338273401	0.8294934042079825	0.8988634155662094	0.06937001135822696	True
5kmE3980N3150	2313	1304	621	219	7379	0.9158679209365288	0.9478832681381881	0.9642069865992661	0.01632371846107794	0.5970482062790119	0.7477459650033793	0.8756200185136804	0.12787405351030112	True
5kmE3975N3150	3712	1995	749	338	15940	0.9530227174937689	0.9702283847728658	0.9788842005688243	0.008655815795958532	0.7062798017469292	0.8123929303863114	0.9013578688309423	0.08896493844463083	True
5kmE3940N3150	5248	2086	759	318	28559	0.9734276827888496	0.9841117349804364	0.9883490223766015	0.004237287396165135	0.6972822047648578	0.824961871599876	0.9049231192515698	0.07996124765169377	True
5kmE3920N3155	3120	1376	576	218	10472	0.9450095258285863	0.9666126371333863	0.976134713063991	0.009522075930604723	0.6439806291100256	0.7791532732019525	0.8829603703778359	0.10380709717588343	True
5kmE3940N3155	5428	1705	640	243	28738	0.9777329507867607	0.9864511891501648	0.9898838964071095	0.003432707256944667	0.6692460218937459	0.8093902069993798	0.8977694976007998	0.08837929060142002	True
5kmE3915N3155	2119	737	337	114	5712	0.9410202406074406	0.9651863437673751	0.9766586106200194	0.011472266852644242	0.59682174321444	0.7649959888280505	0.8926004775382934	0.12760448871024288	True
5kmE3925N3155	3444	1514	708	240	10125	0.930087840578339	0.9592385240384803	0.9698362021027497	0.010597678064269367	0.5918693931168849	0.7619812583513093	0.8688181080444619	0.10683684969315266	True
5kmE3935N3155	6741	2968	1102	414	55392	0.9801076479450336	0.9882511363674457	0.9908491942661899	0.0025980578987442327	0.6693045077607968	0.8269448896948042	0.8930096087578505	0.06606471906304634	True
5kmE3930N3155	6005	2461	960	334	43387	0.9778761206413829	0.9873699892012322	0.9903422462941903	0.0029722570929581194	0.6408168342628885	0.807709191657454	0.8840508089374719	0.07634161728001787	True
5kmE3935N3160	6270	2283	832	290	38448	0.9783627889215575	0.9876248467659249	0.9903138258052715	0.0026889790393466173	0.656732864197179	0.8216604254794347	0.9051153307711602	0.0834549052917255	True
5kmE3940N3160	4038	1137	426	134	15261	0.9720900580293869	0.9829019819224589	0.9885743605984093	0.005672378675950385	0.6267979925359661	0.7965081332859903	0.908236662663922	0.11172852937793165	True
5kmE3960N3150	6056	3025	1185	418	43254	0.9726068814821253	0.9843130080353791	0.9877925248835212	0.0034795168481420724	0.6430126419817783	0.8128732857354227	0.8914380043845717	0.07856471864914893	True
5kmE3945N3150	5122	2141	772	310	30154	0.9744021042355729	0.9834444457943794	0.9887241993434327	0.005279753549053301	0.6901827739057251	0.7971643824988739	0.9131085234716931	0.11594414097281924	True
5kmE3950N3155	3891	1498	624	229	14542	0.95709790369814	0.9733190906701567	0.9813174685343801	0.007998377864223416	0.6380040593433756	0.7845627385620244	0.8930240597244203	0.10846132116239593	True
5kmE3955N3155	5980	3049	1218	427	45913	0.9734746763771003	0.9845531365870566	0.988596794320979	0.004043657733922457	0.6370854727515939	0.8035242265125625	0.8950494220714569	0.09152519555889438	True
5kmE3965N3155	4286	2608	932	392	24237	0.9615539434713931	0.9761245898550115	0.9827152352452638	0.0065906453902523365	0.7018903156072107	0.8260698250569813	0.9048806830932505	0.0788108580362692	True
5kmE3960N3155	5322	3196	1193	494	46199	0.9741809487324141	0.9846353781321237	0.9881803116626224	0.003544933530498784	0.689348036116475	0.8235668257905648	0.8926730048856223	0.06910617909505745	True
5kmE3945N3155	4787	1818	721	255	19932	0.9638323572674806	0.9781024422989705	0.9845842314434415	0.006481789144471062	0.6407989843469063	0.7913190296140212	0.9061884313284568	0.1148694017144356	True
5kmE3970N3155	3621	1871	694	265	14199	0.9511336275765432	0.9702854102495347	0.9785962094853085	0.008310799235773714	0.6731435708749286	0.8113614771373945	0.9051738133189492	0.09381233618155471	True
5kmE3945N3160	1401	577	315	82	2446	0.8712661894153749	0.9279008647822905	0.9529399316877425	0.02503906690545199	0.4883214862896678	0.7076772786691005	0.8823018841905886	0.17462460552148817	True
5kmE3965N3160	1616	1251	512	211	5021	0.8980802961606138	0.9387334688696847	0.9540223653321328	0.015288896462448132	0.6683370961260829	0.804540151883536	0.8836307774955774	0.07909062561204139	True
5kmE3980N3155	759	641	372	119	1392	0.7329839938046525	0.8367280760917772	0.906477927923582	0.06974985183180471	0.5246876119715727	0.6891604245808522	0.8900715958014498	0.20091117122059754	True
5kmE3975N3155	2477	1474	563	228	8385	0.9328782477981828	0.9572267220122395	0.9694041968753212	0.012177474863081739	0.6796301016994815	0.8041806213511647	0.8923807830414412	0.08820016169027645	True
5kmE3970N3160	1958	1450	522	246	6635	0.9213641724474415	0.9512857429889233	0.9620713072591027	0.010785564270179404	0.7237167005845953	0.8330821434281203	0.8976744155669474	0.06459227213882712	True
5kmE3975N3160	1922	1438	570	207	6835	0.916637224769686	0.9470857011659488	0.9634124252503349	0.01632672408438607	0.6470557207559865	0.7969374647698548	0.9069625346285768	0.11002506985872196	True
5kmE3980N3160	765	691	397	133	1506	0.7366187665771349	0.8453543579145534	0.8920696216279449	0.04671526371339152	0.5386904020094392	0.6977000401297967	0.8457618852083715	0.14806184507857478	True
5kmE3975N3165	203	206	165	29	270	0.3899504812108142	0.6900528288838269	0.8068235131513564	0.11677068426752946	0.30605380967871626	0.5880223801954111	0.8110572717767662	0.22303489158135514	False
5kmE3960N3160	4041	1838	687	281	16444	0.9582303016753089	0.9739300065666499	0.9815040112324338	0.007574004665783951	0.6864369802321728	0.8119674853311918	0.9011245777068845	0.08915709237569269	True
5kmE3950N3160	2132	945	423	162	5951	0.9289450490112141	0.9539028510208565	0.9731283086529672	0.0192254576321107	0.631266332501432	0.7396468493359627	0.9065210833920413	0.1668742340560786	True
5kmE3955N3160	5049	1972	751	234	24102	0.9688446061961927	0.9819159456945129	0.9873980442611188	0.005482098566605864	0.6207325317283433	0.810884758245724	0.8985283230402757	0.08764356479455171	True
5kmE3950N3165	444	342	226	53	886	0.745190772669221	0.8507396721823361	0.9222418692197142	0.07150219703737803	0.41567214726217966	0.5866441244267451	0.8663711691527134	0.2797270447259683	True
5kmE3970N3165	296	321	249	52	432	0.4244260276331471	0.687915082722909	0.8047341383479033	0.11681905562499428	0.3507624017200934	0.600121858651086	0.8099650655519524	0.20984320690086633	False
5kmE3960N3165	1510	1036	438	195	3935	0.8887568734159409	0.9255496288149152	0.9568128516678921	0.03126322285297689	0.6781960316640794	0.766335099475388	0.911632108962346	0.145297009486958	True
5kmE3955N3165	2705	1308	543	202	8609	0.9369438224166731	0.9605692488255654	0.973870218263764	0.013300969438198584	0.641946034303005	0.7906981719928013	0.89706520068867	0.10636702869586867	True
5kmE3955N3170	23	24	22	0	30	0.2698275862068966	0.5044256366784503	0.9190488565488564	0.41462321987040607	0.0979765708200213	0.24351326391739214	0.9633824997302254	0.7198692358128332	False
5kmE3930N3160	5091	2137	774	309	31593	0.9755047445793513	0.9851126788871732	0.9890710362931958	0.003958357406022572	0.6879814877302147	0.822017397919034	0.9072688075879692	0.08525140966893519	True
5kmE3925N3160	1890	611	289	83	4944	0.9415630765515195	0.9655434488128679	0.9788766686902991	0.01333321987743119	0.5485368261923068	0.7416574170066674	0.889314925628054	0.1476575086213866	True
5kmE3930N3165	1602	1092	545	174	4117	0.867674830578069	0.922048244457818	0.9483492416604916	0.02630099720267365	0.5614432457625941	0.7514024870723034	0.8829369903297999	0.1315345032574965	True
5kmE3940N3165	964	648	279	105	2402	0.8839375096689862	0.9015505306956805	0.9627427334377426	0.06119220274206216	0.636362886218778	0.7076461603421509	0.9398773793537366	0.23223121901158572	True
5kmE3925N3165	253	206	145	25	386	0.6248656517324731	0.7652224046839359	0.8935077790106593	0.12828537432672338	0.32968548366691125	0.5653922113403913	0.8930922870172223	0.327700075676831	False
5kmE3935N3165	3232	1735	754	239	10955	0.9311864822265463	0.9530901390438516	0.9746211574844296	0.02153101844057792	0.5933660606475413	0.7482254971570961	0.9235162952556693	0.17529079809857318	True
5kmE3890N3075	57	12	10	0	58	0.8282676843396484	0.8709654198821953	0.985181843746919	0.11421642386472364	0.21348314606741572	0.28423901755761843	0.9834054716773198	0.6991664541197014	True
5kmE3895N3075	108	55	43	9	116	0.630754902912259	0.7652407310473128	0.9137329179793192	0.1484921869320064	0.35082998920472636	0.446837069486044	0.9137045504637654	0.4668674809777214	False
5kmE3900N3075	85	34	27	6	87	0.6912885662431942	0.8115337638059669	0.9173351976447899	0.10580143383882301	0.3615663705742525	0.3175629583700287	0.8967509006495297	0.579187942279501	True
5kmE3910N3075	550	269	163	37	871	0.8130134089061107	0.8910420150563723	0.9372088414390466	0.04616682638267433	0.4287619649526853	0.6385413962292987	0.8804292265383674	0.24188783030906869	True
5kmE3890N3080	1201	649	274	128	3277	0.9164519888201433	0.938884846442613	0.9703149259059505	0.031430079463337424	0.6889439795327381	0.721574287791203	0.932392762211322	0.21081847442011892	True
5kmE3910N3080	2872	1858	708	286	12333	0.9426091930322851	0.9597087691196665	0.976568746198302	0.016859977078635513	0.6795827541833694	0.7909193966646181	0.9120683670399006	0.1211489703752825	True
5kmE3885N3080	173	106	77	15	251	0.6939204159705911	0.8004144380053363	0.943241038486493	0.1428266004811567	0.3504237136989722	0.3757016878258693	0.9567097320350826	0.5810080442092133	True
5kmE3870N3080	45	22	20	1	50	0.600907029478458	0.742229923587082	0.9456895896656534	0.20345966607857147	0.10112359550561799	0.1969978057051666	0.9455947987297229	0.7485969930245563	False
5kmE3845N3085	661	159	70	21	756	0.9074915060382817	0.9399003912865393	0.9644943847646434	0.024593993478104093	0.5771530870570404	0.696383488758207	0.9069775251448668	0.21059403638665986	True
5kmE3810N3085	3	3	3	0	3									False
5kmE3815N3085	10	20	19	1	21	0.10569777043765483	0.21167883211678828	0.9778267857142856	0.7661479535974973	0.10961907371882706	0.136	0.9926516287061748	0.8566516287061748	False
5kmE3810N3090	1984	520	234	79	4669	0.9498992611128129	0.962545638447435	0.9870301080526493	0.024484469605214332	0.6001969434514196	0.6685517830443267	0.9654783118833389	0.29692652883901216	True
5kmE3815N3090	2289	512	255	94	5874	0.9566023393537657	0.9662794694580252	0.9886526363307825	0.022373166872757255	0.59692683738174	0.5701642097193995	0.9631065489245724	0.39294233920517285	True
5kmE3805N3095	976	500	218	83	2188	0.9004433837043	0.9374054512638299	0.9631661633108584	0.025760712047028456	0.6361356924045832	0.767146273435207	0.9234820019652034	0.15633572852999633	True
5kmE3815N3095	4284	1208	532	159	17091	0.9688768496087117	0.9802961564712509	0.987844453699997	0.007548297228746059	0.5758400329134127	0.7378169319235589	0.9182641081053576	0.18044717618179873	True
5kmE3840N3090	1229	557	302	111	2030	0.8513205288694632	0.8923694920936052	0.9525736350125024	0.0602041429188972	0.5757138374261871	0.6520003404134163	0.9089388812796502	0.2569385408662339	True
5kmE3830N3090	89	31	27	3	94	0.7134894688890079	0.8261807482900344	0.9506107700527762	0.12443002176274176	0.20511486134859863	0.2542238814509669	0.931338945651824	0.677115064200857	True
5kmE3835N3090	160	109	83	22	222	0.6273685134420728	0.7312746174884078	0.9296138182512089	0.1983392007628011	0.41195869890713044	0.29014946684506104	0.9513394106467462	0.6611899438016852	False
5kmE3845N3090	4508	961	410	145	12865	0.968135587583115	0.9798122758261186	0.9879916607683858	0.00817938494226722	0.6238126670582069	0.7628546168853716	0.9152072662702587	0.15235264938488713	True
5kmE3820N3090	243	219	140	34	467	0.7008146228934592	0.7220847849155054	0.9594539314432058	0.23736914652770036	0.43276429581786846	0.38905205695209094	0.98121940161415	0.592167344662059	False
5kmE3825N3090	83	49	44	3	116	0.6213193901112531	0.6700449359213205	0.9888204525341574	0.3187755166128369	0.1332321434421307	0.08480011872681531	0.9962504172319601	0.9114502985051447	False
5kmE3845N3095	7915	2168	734	305	34235	0.978562204483762	0.9871386903965627	0.9902954569389956	0.0031567665424329094	0.7105645745677401	0.8470388268906577	0.9129681561572642	0.06592932926660655	True
5kmE3840N3095	6877	1868	639	271	24246	0.9736483879887743	0.9832975048790842	0.9879490840619409	0.0046515791828567465	0.712637037855659	0.8275335911719908	0.9094717471931679	0.08193815602117716	True
5kmE3835N3095	4364	1129	462	153	10214	0.9547748310732908	0.9700059123220617	0.9829897069738738	0.012983794651812097	0.6181662330039669	0.7481963730352699	0.9213882186636084	0.17319184562833856	True
5kmE3830N3095	2334	815	366	170	4539	0.9193975935445737	0.943197983903091	0.9721214019892934	0.028923418086202468	0.6742115313621552	0.7081211548325753	0.9272947844089776	0.2191736295764023	True
5kmE3825N3095	970	563	314	97	2136	0.8530899245449856	0.9022035694584318	0.9568188264102044	0.054615256951772606	0.5258228230980169	0.6449728432530527	0.9291779476001591	0.28420510434710644	True
5kmE3820N3095	1970	975	449	152	5719	0.9215167581782824	0.9480794391367005	0.9701682422717172	0.02208880313501671	0.5953018578936999	0.7237807336395536	0.9038548318372441	0.1800740981976905	True
5kmE3845N3100	11465	2521	802	304	69337	0.9884340688533209	0.9930712983319394	0.9946757387818874	0.001604440449948008	0.7044242845393162	0.8447351818924111	0.9101869105150506	0.06545172862263948	True
5kmE3840N3100	9470	2063	734	256	44921	0.9836614070745687	0.9896796775649479	0.9932650656439928	0.003585388079044849	0.6622481058657945	0.7990278604967107	0.9316612435046691	0.13263338300795835	True
5kmE3830N3100	2694	839	372	134	5722	0.9350051539062034	0.9476980711874887	0.9796716247082569	0.03197355352076814	0.6191120985540557	0.6642012409440886	0.9224691414160341	0.2582679004719455	True
5kmE3835N3100	6542	1114	420	149	19155	0.978075988193249	0.9861302092888278	0.9910992910846119	0.004969081795784147	0.6530446382699269	0.7937018593526941	0.9122131819222388	0.11851132256954466	True
5kmE3820N3100	5606	2419	859	341	33015	0.973985208536755	0.9831827839264725	0.989269719829545	0.006086935903072521	0.6909959802413068	0.8022727293494731	0.9165073533403364	0.11423462399086326	True
5kmE3825N3100	2768	1491	612	222	9401	0.9349176066943519	0.9567289271669794	0.9743267828430727	0.017597855676093288	0.6387455573957737	0.7820732430090326	0.9127499151943536	0.13067667218532097	True
5kmE3820N3105	6169	1842	676	267	35795	0.9811170991699696	0.9883390522229737	0.9915809867516139	0.003241934528640189	0.6828237190635086	0.8097836504039553	0.8990648012558546	0.08928115085189936	True
5kmE3810N3095	4360	1174	473	157	16261	0.970916427273944	0.9822195750611356	0.9884002888895534	0.006180713828417894	0.6223661696621513	0.7794778212493991	0.9034672574784866	0.12398943622908742	True
5kmE3805N3100	2752	985	430	184	6936	0.9380238938778352	0.9595960777250014	0.9744880530651729	0.014891975340171504	0.662290360688386	0.7543862266154028	0.8961204924342372	0.14173426581883442	True
5kmE3810N3100	4517	1373	593	161	16784	0.9646729798298921	0.9775279568707433	0.9876234950024969	0.010095538131753568	0.557035061508103	0.719258474351184	0.9257537552406863	0.2064952808895023	True
5kmE3815N3100	4919	1245	503	179	19227	0.9738426578917916	0.9836975153522822	0.9897171215581728	0.006019606205890593	0.6379428820779408	0.7675486576651631	0.917810989622048	0.15026233195688488	True
5kmE3800N3100	302	179	127	24	411	0.6913850813917084	0.7999025623850182	0.9324136417947282	0.13251107940970996	0.348311247846029	0.43715693790706434	0.9401231806727749	0.5029662427657106	False
5kmE3795N3105	102	70	66	1	146	0.5480807947999442	0.6824203023564053	0.9575463945546688	0.27512609219826356	0.03143740258367897	0.14629939844828507	0.9776790076826432	0.831379609234358	False
5kmE3830N3105	1768	760	324	120	4285	0.9244190820338661	0.9406866121862307	0.9748919998896575	0.03420538770342674	0.6348397011800908	0.7215234690234735	0.9273968942042897	0.2058734251808162	True
5kmE3825N3105	2978	1719	716	277	11089	0.9354482861419607	0.9579309152169816	0.9753048726384392	0.017373957421457642	0.6501362607148652	0.7550416846765382	0.9070842508160984	0.15204256613956024	True
5kmE3835N3105	4148	884	348	151	9296	0.9625723761286392	0.9730100003088998	0.9861681198816533	0.01315811957275348	0.6879859569121489	0.7448844049757117	0.9312481911068188	0.18636378613110705	True
5kmE3840N3105	6047	1205	526	188	17833	0.9705076085081399	0.9821473896553151	0.9879440739005105	0.005796684245195416	0.620903985717621	0.7726728578639236	0.902670848897465	0.12999799103354137	True
5kmE3845N3105	7294	1330	538	192	20555	0.9738288809572628	0.9849371463845326	0.9891575239308472	0.0042203775463146576	0.6383008100318559	0.7961289075781914	0.8962679910293445	0.10013908345115308	True
5kmE3825N3110	1383	906	407	120	4692	0.9132936034298832	0.9360668756971876	0.9713449037773043	0.03527802808011671	0.5677740817733962	0.6803151388509183	0.9189876999459069	0.23867256109498858	True
5kmE3835N3110	4226	1492	569	225	14842	0.9616700235104765	0.9738325763748389	0.9845932646197026	0.010760688244863759	0.6747166450274247	0.7644120428684432	0.909813824292751	0.14540178142430782	True
5kmE3830N3110	2195	808	372	111	5022	0.9259460688042616	0.9487240993671463	0.9768428903146397	0.028118790947493366	0.5646135325970502	0.6918614247112291	0.9395824358481615	0.24772101113693235	True
5kmE3820N3110	2066	868	392	162	5059	0.9225453326647384	0.946440295672784	0.9714268512433176	0.02498655557053364	0.6467755637580094	0.7185101136761676	0.9096082224892764	0.19109810881310885	True
5kmE3840N3110	4098	1672	626	248	14078	0.9555420543248215	0.9712777170416566	0.9811231576640937	0.009845440622437196	0.6791558261816276	0.8001619935913422	0.9054848591105137	0.10532286551917147	True
5kmE3815N3105	5370	1275	480	189	21934	0.9781193760302296	0.9859929173962572	0.9908089313097037	0.0048160139134465485	0.6766042391012539	0.8044675611543463	0.9148855016117116	0.1104179404573653	True
5kmE3800N3105	1562	790	314	136	4041	0.9223395571978188	0.938830013555384	0.9731093428981886	0.03427932934280464	0.6856131794062459	0.742812380705837	0.9390000694291544	0.19618768872331738	True
5kmE3810N3105	3942	1065	435	155	11286	0.9614636404409982	0.9760348582590136	0.9868406232608637	0.010805765001850154	0.6357266259051246	0.7767647694982479	0.912013325921716	0.1352485564234681	True
5kmE3805N3105	3425	1274	545	165	10601	0.9485988455300431	0.9667003658456463	0.9826349430500374	0.015934577204391065	0.5860669811185981	0.7392159088978804	0.9253256935942373	0.18610978469635697	True
5kmE3800N3110	1738	684	298	113	4187	0.9288583837119422	0.9475617551859605	0.9737208089822502	0.02615905379628969	0.6352673891587038	0.7022311927132131	0.9158726319738698	0.2136414392606567	True
5kmE3805N3110	3125	1118	417	168	10414	0.9599680743886762	0.97269504838951	0.984149368507064	0.011454320117553984	0.683641030266635	0.7833690127720617	0.915701561759881	0.13233254898781932	True
5kmE3815N3110	2737	1051	416	155	8091	0.9485988472675605	0.9650441477437643	0.9803781154997719	0.015333967756007594	0.6531840208579639	0.772495681492725	0.9128383345688027	0.14034265307607774	True
5kmE3810N3110	2778	1026	417	169	8601	0.9515314124595242	0.9693274158383541	0.9800170416904251	0.010689625852071005	0.6661129555598454	0.7763194209501468	0.9055810459894141	0.1292616250392673	True
5kmE3795N3110	350	130	62	18	459	0.8651481057291217	0.9082396131404464	0.9527540581240371	0.044514444983590695	0.5497463380449973	0.6404485285524929	0.9244028038008613	0.28395427524836836	True
5kmE3815N3115	4467	943	371	116	26040	0.9857546828256187	0.9908255861543163	0.9949871938142533	0.0041616076599370055	0.6138733988244849	0.7554944584918833	0.9291930689247184	0.17369861043283508	True
5kmE3805N3115	3277	1014	380	135	15688	0.9757829168607138	0.983797515488847	0.9915285452199084	0.007731029731061434	0.6547631449069196	0.773123973685235	0.9388057353030554	0.16568176161782044	True
5kmE3800N3115	1899	731	264	91	5637	0.9531835826847915	0.966820603527656	0.9855427971346977	0.01872219360704175	0.6563450798450333	0.7675087740431019	0.9565221315126371	0.18901335746953518	True
5kmE3795N3115	138	22	17	2	140	0.8787796215785929	0.9244890847003945	0.9861195542046606	0.061630469504266094	0.23472563155961887	0.3747595519179271	0.95998214182738	0.5852225899094529	True
5kmE3810N3115	3607	1157	436	160	14831	0.9706080994490647	0.9790966996377524	0.9885885109991439	0.009491811361391544	0.6608085611345762	0.756361232221195	0.9278488907582035	0.17148765853700854	True
5kmE3860N3085	314	84	46	12	368	0.8752080155318264	0.9123282210832759	0.9600765120134028	0.04774829093012689	0.4886963342216513	0.5894398301797856	0.9210791019673294	0.3316392717875438	True
5kmE3875N3085	664	351	125	54	1624	0.923129731479811	0.9485061714274567	0.9684779074610677	0.01997173603361091	0.7084353695200943	0.7886567539002474	0.9176137178981525	0.12895696399790513	True
5kmE3855N3085	2078	398	194	50	3247	0.9402673650813327	0.9644798596161894	0.9797355067164943	0.015255647100304914	0.514093071331461	0.711367203389712	0.9126242729334699	0.20125706954375788	True
